id,session_id,timestamp,mudra_name,confidence,handedness
421,5,2026-09-09T21:04:44.019995,Ardhachandra,1.0,Right
422,5,2026-09-09T21:04:44.219787,Ardhachandra,0.8,Right
423,5,2026-09-09T21:04:44.432876,Ardhachandra,0.8,Right
424,5,2026-09-09T21:04:44.680694,Ardhachandra,1.0,Right
425,5,2026-09-09T21:04:44.904961,Ardhachandra,1.0,Right
426,5,2026-09-09T21:04:45.118829,Ardhachandra,1.0,Right
427,5,2026-09-09T21:04:45.336124,Ardhachandra,1.0,Right
428,5,2026-09-09T21:04:45.554109,Ardhachandra,1.0,Right
429,5,2026-09-09T21:04:45.767144,Ardhachandra,1.0,Right
430,5,2026-09-09T21:04:45.974472,Ardhachandra,1.0,Right
431,5,2026-09-09T21:04:46.245933,Ardhachandra,1.0,Right
432,5,2026-09-09T21:04:46.479533,Ardhachandra,1.0,Right
433,5,2026-09-09T21:04:46.690817,Ardhachandra,1.0,Right
434,5,2026-09-09T21:04:46.900847,Ardhachandra,1.0,Right
435,5,2026-09-09T21:04:47.115679,Ardhachandra,1.0,Right
436,5,2026-09-09T21:04:47.333311,Ardhachandra,1.0,Right
437,5,2026-09-09T21:04:47.562678,Ardhachandra,1.0,Right
438,5,2026-09-09T21:04:47.767696,Ardhachandra,1.0,Right
439,5,2026-09-09T21:04:47.989666,Ardhachandra,1.0,Right
440,5,2026-09-09T21:04:48.194702,Ardhachandra,1.0,Right
441,5,2026-09-09T21:04:48.399562,Ardhachandra,1.0,Right
442,5,2026-09-09T21:04:48.607500,Ardhachandra,1.0,Right
443,5,2026-09-09T21:04:48.847745,Ardhachandra,1.0,Right
444,5,2026-09-09T21:04:49.079465,Ardhachandra,1.0,Right
445,5,2026-09-09T21:04:49.297147,Ardhachandra,1.0,Right
446,5,2026-09-09T21:04:49.513256,Ardhachandra,1.0,Right
447,5,2026-09-09T21:04:49.734854,Arala,1.0,Right
448,5,2026-09-09T21:04:49.959607,Arala,1.0,Right
449,5,2026-09-09T21:04:50.173587,Arala,1.0,Right
450,5,2026-09-09T21:04:50.387098,Arala,1.0,Right
451,5,2026-09-09T21:04:50.603518,Arala,1.0,Right
452,5,2026-09-09T21:04:50.815863,Arala,1.0,Right
453,5,2026-09-09T21:04:51.029727,Arala,1.0,Right
454,5,2026-09-09T21:04:51.252145,Arala,1.0,Right
455,5,2026-09-09T21:04:51.459937,Arala,1.0,Right
456,5,2026-09-09T21:04:51.667147,Arala,1.0,Right
457,5,2026-09-09T21:04:51.882621,Arala,1.0,Right
458,5,2026-09-09T21:04:52.103115,Arala,1.0,Right
459,5,2026-09-09T21:04:52.318309,Arala,1.0,Right
460,5,2026-09-09T21:04:52.539637,Arala,1.0,Right
461,5,2026-09-09T21:04:52.751194,Arala,1.0,Right
462,5,2026-09-09T21:04:52.969504,Arala,1.0,Right
463,5,2026-09-09T21:04:53.197646,Arala,1.0,Right
464,5,2026-09-09T21:04:53.404323,Arala,1.0,Right
465,5,2026-09-09T21:04:53.623795,Arala,1.0,Right
466,5,2026-09-09T21:04:53.856766,Arala,1.0,Right
467,5,2026-09-09T21:04:54.077903,Arala,1.0,Right
468,5,2026-09-09T21:04:54.297985,Arala,1.0,Right
469,5,2026-09-09T21:04:54.533630,Arala,1.0,Right
470,5,2026-09-09T21:04:54.747855,Arala,1.0,Right
471,5,2026-09-09T21:04:54.977048,Arala,1.0,Right
472,5,2026-09-09T21:04:55.205739,Arala,1.0,Right
473,5,2026-09-09T21:04:55.419253,Arala,1.0,Right
474,5,2026-09-09T21:04:55.622686,Arala,1.0,Right
475,5,2026-09-09T21:04:55.841864,Arala,1.0,Right
476,5,2026-09-09T21:04:56.053039,Arala,1.0,Right
477,5,2026-09-09T21:04:56.273018,Arala,1.0,Right
478,5,2026-09-09T21:04:56.481527,Arala,1.0,Right
479,5,2026-09-09T21:04:56.621528,Mrigashirsha,1.0,Right
480,5,2026-09-09T21:04:56.758994,Mrigashirsha,1.0,Right
481,5,2026-09-09T21:04:56.897982,Mrigashirsha,1.0,Right
482,5,2026-09-09T21:04:57.045924,Mrigashirsha,1.0,Right
483,5,2026-09-09T21:04:57.182140,Mrigashirsha,1.0,Right
484,5,2026-09-09T21:04:57.312347,Mrigashirsha,1.0,Right
485,5,2026-09-09T21:04:57.456669,Mrigashirsha,1.0,Right
486,5,2026-09-09T21:04:57.595966,Mrigashirsha,1.0,Right
487,5,2026-09-09T21:04:57.732037,Mrigashirsha,1.0,Right
488,5,2026-09-09T21:04:57.876097,Mrigashirsha,1.0,Right
489,5,2026-09-09T21:04:58.026492,Mrigashirsha,1.0,Right
490,5,2026-09-09T21:04:58.164132,Mrigashirsha,1.0,Right
491,5,2026-09-09T21:04:58.307435,Mrigashirsha,1.0,Right
492,5,2026-09-09T21:04:58.448412,Mrigashirsha,1.0,Right
493,5,2026-09-09T21:04:58.583205,Mrigashirsha,1.0,Right
494,5,2026-09-09T21:04:58.720146,Mrigashirsha,1.0,Right
495,5,2026-09-09T21:04:58.845835,Mrigashirsha,1.0,Right
496,5,2026-09-09T21:04:58.965868,Mrigashirsha,0.8,Right
497,5,2026-09-09T21:04:59.072477,Mrigashirsha,1.0,Right
498,5,2026-09-09T21:04:59.184024,Mrigashirsha,0.8,Right
499,5,2026-09-09T21:04:59.315980,Ardhapataka,0.8,Right
500,5,2026-09-09T21:04:59.431251,Ardhapataka,1.0,Right
501,5,2026-09-09T21:04:59.557284,Ardhapataka,1.0,Right
502,5,2026-09-09T21:04:59.679557,Ardhapataka,0.8,Right
503,5,2026-09-09T21:04:59.796153,Ardhapataka,0.8,Right
504,5,2026-09-09T21:04:59.905489,Ardhapataka,0.8,Right
505,5,2026-09-09T21:05:00.022727,Ardhapataka,0.8,Right
506,5,2026-09-09T21:05:00.135416,Ardhapataka,0.8,Right
507,5,2026-09-09T21:05:00.248354,Ardhapataka,0.8,Right
508,5,2026-09-09T21:05:00.358722,Ardhapataka,0.8,Right
509,5,2026-09-09T21:05:00.479907,Ardhapataka,0.8,Right
510,5,2026-09-09T21:05:00.589487,Ardhapataka,0.8,Right
511,5,2026-09-09T21:05:00.705998,Ardhapataka,0.8,Right
512,5,2026-09-09T21:05:00.823661,Ardhapataka,0.8,Right
513,5,2026-09-09T21:05:00.938744,Ardhapataka,0.8,Right
514,5,2026-09-09T21:05:01.124764,Ardhapataka,0.8,Right
515,5,2026-09-09T21:05:01.281337,Ardhapataka,0.8,Right
516,5,2026-09-09T21:05:01.404335,Ardhapataka,0.8,Right
517,5,2026-09-09T21:05:01.542998,Ardhapataka,0.8,Right
518,5,2026-09-09T21:05:01.728443,Ardhapataka,0.8,Right
519,5,2026-09-09T21:05:01.855334,Ardhapataka,1.0,Right
520,5,2026-09-09T21:05:02.033166,Ardhapataka,0.8,Right
521,5,2026-09-09T21:05:02.227132,Ardhapataka,0.8,Right
522,5,2026-09-09T21:05:02.410903,Ardhapataka,0.8,Right
523,5,2026-09-09T21:05:02.580867,Ardhapataka,0.8,Right
524,5,2026-09-09T21:05:02.767774,Ardhapataka,0.8,Right
525,5,2026-09-09T21:05:02.970789,Ardhapataka,1.0,Right
526,5,2026-09-09T21:05:03.161565,Ardhapataka,1.0,Right
527,5,2026-09-09T21:05:03.340411,Ardhapataka,1.0,Right
528,5,2026-09-09T21:05:03.527916,Bhramara,1.0,Right
529,5,2026-09-09T21:05:03.710578,Bhramara,1.0,Right
530,5,2026-09-09T21:05:03.910385,Bhramara,1.0,Right
531,5,2026-09-09T21:05:04.117825,Bhramara,1.0,Right
532,5,2026-09-09T21:05:04.306002,Bhramara,1.0,Right
533,5,2026-09-09T21:05:04.498941,Bhramara,1.0,Right
534,5,2026-09-09T21:05:04.729291,Bhramara,1.0,Right
535,5,2026-09-09T21:05:04.919483,Bhramara,1.0,Right
536,5,2026-09-09T21:05:05.099690,Bhramara,1.0,Right
537,5,2026-09-09T21:05:05.285895,Bhramara,1.0,Right
538,5,2026-09-09T21:05:05.483062,Bhramara,1.0,Right
539,5,2026-09-09T21:05:05.690389,Bhramara,1.0,Right
540,5,2026-09-09T21:05:05.879251,Bhramara,1.0,Right
541,5,2026-09-09T21:05:06.053160,Bhramara,1.0,Right
542,5,2026-09-09T21:05:06.230489,Bhramara,1.0,Right
543,5,2026-09-09T21:05:06.432000,Bhramara,1.0,Right
544,5,2026-09-09T21:05:06.643663,Bhramara,1.0,Right
545,5,2026-09-09T21:05:06.856660,Bhramara,1.0,Right
546,5,2026-09-09T21:05:07.067641,Bhramara,1.0,Right
547,5,2026-09-09T21:05:07.253447,Bhramara,1.0,Right
548,5,2026-09-09T21:05:07.389880,Bhramara,1.0,Right
549,5,2026-09-09T21:05:07.588025,Bhramara,1.0,Right
550,5,2026-09-09T21:05:07.806325,Bhramara,1.0,Right
551,5,2026-09-09T21:05:08.051725,Bhramara,1.0,Right
552,5,2026-09-09T21:05:08.260673,Bhramara,1.0,Right
553,5,2026-09-09T21:05:08.468026,Bhramara,1.0,Right
554,5,2026-09-09T21:05:08.667216,Bhramara,1.0,Right
555,5,2026-09-09T21:05:08.890477,Bhramara,1.0,Right
556,5,2026-09-09T21:05:09.095614,Bhramara,1.0,Right
557,5,2026-09-09T21:05:09.308606,Bhramara,1.0,Right
558,5,2026-09-09T21:05:09.508587,Bhramara,1.0,Right
559,5,2026-09-09T21:05:09.752284,Bhramara,1.0,Right
560,5,2026-09-09T21:05:09.953210,Bhramara,1.0,Right
561,5,2026-09-09T21:05:10.169002,Bhramara,1.0,Right
562,5,2026-09-09T21:05:10.406677,Bhramara,1.0,Right
563,5,2026-09-09T21:05:10.620990,Bhramara,1.0,Right
564,5,2026-09-09T21:05:10.753225,Bhramara,1.0,Right
565,5,2026-09-09T21:05:10.928028,Bhramara,1.0,Right
566,5,2026-09-09T21:05:11.110116,Bhramara,1.0,Right
567,5,2026-09-09T21:05:11.287449,Bhramara,1.0,Right
568,5,2026-09-09T21:05:11.467963,Bhramara,1.0,Right
569,5,2026-09-09T21:05:11.624630,Bhramara,1.0,Right
570,5,2026-09-09T21:05:11.764205,Bhramara,1.0,Right
571,5,2026-09-09T21:05:11.901695,Bhramara,1.0,Right
572,5,2026-09-09T21:05:12.042739,Bhramara,1.0,Right
573,5,2026-09-09T21:05:12.182667,Bhramara,1.0,Right
574,5,2026-09-09T21:05:12.299487,Bhramara,1.0,Right
575,5,2026-09-09T21:05:12.437683,Bhramara,1.0,Right
576,5,2026-09-09T21:05:12.567670,Bhramara,1.0,Right
577,5,2026-09-09T21:05:12.671677,Bhramara,1.0,Right
578,5,2026-09-09T21:05:12.834686,Bhramara,1.0,Right
579,5,2026-09-09T21:05:12.994040,Bhramara,1.0,Right
580,5,2026-09-09T21:05:13.103251,Bhramara,1.0,Right
581,5,2026-09-09T21:05:13.219424,Bhramara,1.0,Right
582,5,2026-09-09T21:05:13.328699,Bhramara,1.0,Right
583,5,2026-09-09T21:05:13.434627,Bhramara,1.0,Right
584,5,2026-09-09T21:05:13.553306,Bhramara,1.0,Right
585,5,2026-09-09T21:05:13.667948,Bhramara,1.0,Right
586,5,2026-09-09T21:05:13.786535,Bhramara,1.0,Right
587,5,2026-09-09T21:05:13.903287,Bhramara,1.0,Right
588,5,2026-09-09T21:05:14.016558,Bhramara,1.0,Right
589,5,2026-09-09T21:05:14.130329,Bhramara,1.0,Right
590,5,2026-09-09T21:05:14.248973,Bhramara,1.0,Right
591,5,2026-09-09T21:05:14.362626,Bhramara,1.0,Right
592,5,2026-09-09T21:05:14.480835,Bhramara,1.0,Right
593,5,2026-09-09T21:05:14.594282,Bhramara,1.0,Right
594,5,2026-09-09T21:05:14.714527,Bhramara,1.0,Right
595,5,2026-09-09T21:05:14.825624,Bhramara,1.0,Right
596,5,2026-09-09T21:05:14.946930,Bhramara,1.0,Right
597,5,2026-09-09T21:05:15.052913,Bhramara,1.0,Right
598,5,2026-09-09T21:05:15.171071,Bhramara,0.8,Right
599,5,2026-09-09T21:05:15.284236,Bhramara,1.0,Right
600,5,2026-09-09T21:05:15.402316,Ardhapataka,1.0,Right
601,5,2026-09-09T21:05:15.518544,Ardhapataka,1.0,Right
602,5,2026-09-09T21:05:15.634146,Ardhapataka,1.0,Right
603,5,2026-09-09T21:05:15.751497,Ardhapataka,1.0,Right
604,5,2026-09-09T21:05:15.867448,Pataka,1.0,Right
605,5,2026-09-09T21:05:16.002973,Pataka,1.0,Right
606,5,2026-09-09T21:05:16.115754,Pataka,1.0,Right
607,5,2026-09-09T21:05:16.225142,Pataka,0.8,Right
608,5,2026-09-09T21:05:16.334626,Pataka,0.8,Right
609,5,2026-09-09T21:05:16.441884,Pataka,1.0,Right
610,5,2026-09-09T21:05:16.564160,Chandrakala,1.0,Right
611,5,2026-09-09T21:05:16.675244,Chandrakala,1.0,Right
612,5,2026-09-09T21:05:16.790553,Chandrakala,1.0,Right
613,5,2026-09-09T21:05:16.904960,Chandrakala,0.8,Right
614,5,2026-09-09T21:05:17.019435,Chandrakala,0.8,Right
615,5,2026-09-09T21:05:17.191511,Pataka,0.8,Right
616,5,2026-09-09T21:05:17.363336,Pataka,0.8,Right
617,5,2026-09-09T21:05:17.489367,Pataka,0.8,Right
618,5,2026-09-09T21:05:17.668061,Pataka,0.8,Right
619,5,2026-09-09T21:05:17.837799,Pataka,0.8,Right
620,5,2026-09-09T21:05:17.995675,Pataka,0.8,Right
621,5,2026-09-09T21:05:18.144311,Pataka,0.8,Right
622,5,2026-09-09T21:05:18.334368,Pataka,0.8,Right
623,5,2026-09-09T21:05:18.516285,Pataka,0.8,Right
624,5,2026-09-09T21:05:18.710945,Pataka,0.8,Right
625,5,2026-09-09T21:05:18.894753,Pataka,0.8,Right
626,5,2026-09-09T21:05:19.078348,Pataka,0.8,Right
627,5,2026-09-09T21:05:19.256399,Pataka,0.8,Right
628,5,2026-09-09T21:05:19.423235,Pataka,0.8,Right
629,5,2026-09-09T21:05:19.589621,Pataka,0.8,Right
630,5,2026-09-09T21:05:19.706409,Pataka,0.8,Right
631,5,2026-09-09T21:05:19.822381,Pataka,0.8,Right
632,5,2026-09-09T21:05:19.948902,Pataka,0.8,Right
633,5,2026-09-09T21:05:20.071854,Pataka,0.8,Right
634,5,2026-09-09T21:05:20.191599,Pataka,0.8,Right
635,5,2026-09-09T21:05:20.313287,Pataka,0.8,Right
636,5,2026-09-09T21:05:20.441447,Pataka,0.8,Right
637,5,2026-09-09T21:05:20.565248,Pataka,0.8,Right
638,5,2026-09-09T21:05:20.691897,Pataka,0.8,Right
639,5,2026-09-09T21:05:20.816136,Pataka,0.8,Right
640,5,2026-09-09T21:05:20.941373,Pataka,0.8,Right
641,5,2026-09-09T21:05:21.085976,Pataka,0.8,Right
642,5,2026-09-09T21:05:21.251275,Pataka,0.8,Right
643,5,2026-09-09T21:05:21.405147,Pataka,0.8,Right
644,5,2026-09-09T21:05:21.560419,Pataka,0.8,Right
645,5,2026-09-09T21:05:21.709507,Pataka,0.8,Right
646,5,2026-09-09T21:05:21.853008,Pataka,0.8,Right
647,5,2026-09-09T21:05:22.004085,Pataka,0.8,Right
648,5,2026-09-09T21:05:22.175276,Pataka,0.8,Right
649,5,2026-09-09T21:05:22.358161,Pataka,0.8,Right
650,5,2026-09-09T21:05:22.540479,Pataka,0.8,Right
651,5,2026-09-09T21:05:22.708440,Pataka,0.8,Right
652,5,2026-09-09T21:05:22.872907,Pataka,0.8,Right
653,5,2026-09-09T21:05:23.029792,Pataka,0.8,Right
654,5,2026-09-09T21:05:23.166270,Pataka,0.8,Right
655,5,2026-09-09T21:05:23.286598,Pataka,0.8,Right
656,5,2026-09-09T21:05:23.466436,Pataka,0.8,Right
657,5,2026-09-09T21:05:23.663299,Pataka,0.8,Right
658,5,2026-09-09T21:05:23.892681,Pataka,0.8,Right
659,5,2026-09-09T21:05:24.092600,Pataka,0.8,Right
660,5,2026-09-09T21:05:24.268277,Pataka,1.0,Right
661,5,2026-09-09T21:05:24.466197,Pataka,0.8,Right
662,5,2026-09-09T21:05:24.651686,Chandrakala,0.8,Right
663,5,2026-09-09T21:05:24.852909,Chandrakala,0.8,Right
664,5,2026-09-09T21:05:25.034148,Chandrakala,0.8,Right
665,5,2026-09-09T21:05:25.209677,Chandrakala,0.8,Right
666,5,2026-09-09T21:05:25.402203,Chandrakala,0.8,Right
667,5,2026-09-09T21:05:25.574266,Chandrakala,0.8,Right
668,5,2026-09-09T21:05:25.767557,Chandrakala,0.8,Right
669,5,2026-09-09T21:05:25.951773,Chandrakala,1.0,Right
670,5,2026-09-09T21:05:26.137024,Chandrakala,0.8,Right
671,5,2026-09-09T21:05:26.329617,Chandrakala,0.8,Right
672,5,2026-09-09T21:05:26.513027,Chandrakala,0.8,Right
673,5,2026-09-09T21:05:26.705833,Chandrakala,0.8,Right
674,5,2026-09-09T21:05:26.888538,Chandrakala,0.8,Right
675,5,2026-09-09T21:05:27.074082,Chandrakala,0.8,Right
676,5,2026-09-09T21:05:27.289270,Chandrakala,0.8,Right
677,5,2026-09-09T21:05:27.494264,Pataka,0.8,Right
678,5,2026-09-09T21:05:27.676853,Pataka,0.8,Right
679,5,2026-09-09T21:05:27.880291,Pataka,0.8,Right
680,5,2026-09-09T21:05:28.087222,Pataka,0.8,Right
681,5,2026-09-09T21:05:28.279298,Pataka,0.8,Right
682,5,2026-09-09T21:05:28.492675,Pataka,0.8,Right
683,5,2026-09-09T21:05:28.676154,Pataka,0.8,Right
684,5,2026-09-09T21:05:28.894869,Pataka,0.8,Right
685,5,2026-09-09T21:05:29.085485,Pataka,0.8,Right
686,5,2026-09-09T21:05:29.264691,Pataka,0.8,Right
687,5,2026-09-09T21:05:29.451749,Pataka,0.8,Right
688,5,2026-09-09T21:05:29.638897,Pataka,0.8,Right
689,5,2026-09-09T21:05:29.839205,Pataka,0.8,Right
690,5,2026-09-09T21:05:30.027155,Pataka,0.8,Right
691,5,2026-09-09T21:05:30.208142,Pataka,1.0,Right
692,5,2026-09-09T21:05:30.396722,Pataka,1.0,Right
693,5,2026-09-09T21:05:30.616104,Mushti,1.0,Right
694,5,2026-09-09T21:05:30.828869,Mushti,1.0,Right
695,5,2026-09-09T21:05:31.061848,Mushti,1.0,Right
696,5,2026-09-09T21:05:31.265293,Mushti,1.0,Right
697,5,2026-09-09T21:05:31.455908,Mushti,1.0,Left
698,5,2026-09-09T21:05:47.154036,Mushti,1.0,Right
699,5,2026-09-09T21:05:47.318889,Mushti,1.0,Right
700,5,2026-09-09T21:05:47.488284,Mushti,1.0,Right
701,5,2026-09-09T21:05:47.649482,Mushti,1.0,Right
702,5,2026-09-09T21:05:47.787865,Mushti,1.0,Right
703,5,2026-09-09T21:05:47.920114,Mushti,1.0,Right
704,5,2026-09-09T21:05:48.081839,Mushti,1.0,Right
705,5,2026-09-09T21:05:48.238973,Mushti,1.0,Right
706,5,2026-09-09T21:05:48.390331,Mushti,1.0,Right
707,5,2026-09-09T21:05:48.540675,Mushti,1.0,Right
708,5,2026-09-09T21:05:48.684565,Mushti,1.0,Right
709,5,2026-09-09T21:05:48.914274,Mushti,1.0,Right
710,5,2026-09-09T21:05:49.080352,Mushti,1.0,Right
711,5,2026-09-09T21:05:49.241331,Mushti,1.0,Right
712,5,2026-09-09T21:05:49.551979,Mushti,1.0,Right
713,5,2026-09-09T21:05:49.738348,Mushti,1.0,Right
714,5,2026-09-09T21:05:49.909871,Mushti,1.0,Right
715,5,2026-09-09T21:05:50.402897,Mushti,1.0,Right
716,5,2026-09-09T21:05:50.714811,Mushti,1.0,Right
717,5,2026-09-09T21:05:50.874835,Mushti,1.0,Right
718,5,2026-09-09T21:05:51.046269,Mushti,1.0,Right
719,5,2026-09-09T21:05:51.335967,Mushti,1.0,Right
720,5,2026-09-09T21:05:51.637357,Mushti,1.0,Right
721,5,2026-09-09T21:05:51.789401,Mushti,1.0,Right
722,5,2026-09-09T21:05:51.933736,Mushti,1.0,Right
723,5,2026-09-09T21:05:52.462849,Mushti,1.0,Right
724,5,2026-09-09T21:05:52.733839,Mushti,1.0,Right
725,5,2026-09-09T21:05:52.896038,Mushti,1.0,Right
726,5,2026-09-09T21:05:53.042376,Mushti,1.0,Right
727,5,2026-09-09T21:05:53.333107,Mushti,1.0,Left
728,5,2026-09-09T21:05:53.499170,Mushti,1.0,Left
729,5,2026-09-09T21:05:53.661156,Mushti,1.0,Right
730,5,2026-09-09T21:05:53.820798,Mushti,1.0,Right
731,5,2026-09-09T21:05:53.978810,Mushti,1.0,Right
732,5,2026-09-09T21:05:54.146993,Mushti,1.0,Right
733,5,2026-09-09T21:05:54.309960,Mushti,1.0,Right
734,5,2026-09-09T21:05:54.480671,Mushti,1.0,Right
735,5,2026-09-09T21:05:54.644544,Mushti,1.0,Right
736,5,2026-09-09T21:05:54.814407,Mushti,1.0,Right
737,5,2026-09-09T21:05:54.986151,Mushti,1.0,Right
738,5,2026-09-09T21:05:55.142082,Mushti,1.0,Right
739,5,2026-09-09T21:05:55.332207,Mushti,1.0,Right
740,5,2026-09-09T21:05:55.524115,Mushti,1.0,Right
741,5,2026-09-09T21:05:55.696029,Mushti,1.0,Right
742,5,2026-09-09T21:05:55.869681,Mushti,1.0,Right
743,5,2026-09-09T21:05:56.086152,Shikhara,1.0,Right
744,5,2026-09-09T21:05:56.202006,Shikhara,1.0,Right
745,5,2026-09-09T21:05:56.308175,Shikhara,1.0,Right
746,5,2026-09-09T21:05:56.424481,Shikhara,1.0,Right
747,5,2026-09-09T21:05:56.547276,Shikhara,1.0,Right
748,5,2026-09-09T21:05:56.662025,Shikhara,1.0,Right
749,5,2026-09-09T21:05:56.770773,Shikhara,1.0,Right
750,5,2026-09-09T21:05:56.879430,Shikhara,1.0,Right
751,5,2026-09-09T21:05:56.989879,Shikhara,1.0,Right
752,5,2026-09-09T21:05:57.100747,Shikhara,1.0,Right
753,5,2026-09-09T21:05:57.216461,Shikhara,1.0,Right
754,5,2026-09-09T21:05:57.323915,Shikhara,1.0,Right
755,5,2026-09-09T21:05:57.436676,Shikhara,1.0,Right
756,5,2026-09-09T21:05:57.548573,Shikhara,1.0,Right
757,5,2026-09-09T21:05:57.656882,Shikhara,1.0,Right
758,5,2026-09-09T21:05:57.760234,Shikhara,1.0,Right
759,5,2026-09-09T21:05:57.875093,Shikhara,1.0,Right
760,5,2026-09-09T21:05:57.989500,Shikhara,1.0,Right
761,5,2026-09-09T21:05:58.099794,Shikhara,1.0,Right
762,5,2026-09-09T21:05:58.212971,Shikhara,1.0,Right
763,5,2026-09-09T21:05:58.321887,Shikhara,1.0,Right
764,5,2026-09-09T21:05:58.424960,Shikhara,1.0,Right
765,5,2026-09-09T21:05:58.538347,Shikhara,1.0,Right
766,5,2026-09-09T21:05:58.643447,Shikhara,1.0,Right
767,5,2026-09-09T21:05:58.754658,Shikhara,1.0,Right
768,5,2026-09-09T21:05:58.866021,Shikhara,1.0,Right
769,5,2026-09-09T21:05:59.045910,Shikhara,1.0,Right
770,5,2026-09-09T21:05:59.167169,Shikhara,1.0,Right
771,5,2026-09-09T21:05:59.331232,Shikhara,1.0,Right
772,5,2026-09-09T21:05:59.534672,Shikhara,1.0,Right
773,5,2026-09-09T21:05:59.770561,Shikhara,1.0,Right
774,5,2026-09-09T21:05:59.909661,Shikhara,1.0,Right
775,5,2026-09-09T21:06:00.023611,Shikhara,1.0,Right
776,5,2026-09-09T21:06:00.144189,Shikhara,1.0,Right
777,5,2026-09-09T21:06:00.321666,Shikhara,1.0,Right
778,5,2026-09-09T21:06:00.493833,Shikhara,1.0,Right
779,5,2026-09-09T21:06:00.656539,Shikhara,1.0,Right
780,5,2026-09-09T21:06:00.861450,Shikhara,1.0,Right
781,5,2026-09-09T21:06:01.042411,Shikhara,1.0,Right
782,5,2026-09-09T21:06:01.213484,Shikhara,1.0,Right
783,5,2026-09-09T21:06:01.374479,Shikhara,0.8,Right
784,5,2026-09-09T21:06:01.563492,Shikhara,0.8,Right
785,5,2026-09-09T21:06:01.746638,Shikhara,0.8,Right
786,5,2026-09-09T21:06:01.935100,Shikhara,0.8,Right
787,5,2026-09-09T21:06:02.125445,Shikhara,0.8,Right
788,5,2026-09-09T21:06:02.310150,Shikhara,0.8,Right
789,5,2026-09-09T21:06:02.499222,Shikhara,0.8,Right
790,5,2026-09-09T21:06:02.682904,Shikhara,0.8,Right
791,5,2026-09-09T21:06:02.877298,Shikhara,0.8,Right
792,5,2026-09-09T21:06:03.069170,Shikhara,0.8,Right
793,5,2026-09-09T21:06:03.255780,Shikhara,0.8,Right
794,5,2026-09-09T21:06:03.443437,Shikhara,0.8,Right
795,5,2026-09-09T21:06:03.624628,Shikhara,0.8,Right
796,5,2026-09-09T21:06:03.820240,Shikhara,0.8,Right
797,5,2026-09-09T21:06:04.010126,Shikhara,0.8,Right
798,5,2026-09-09T21:06:04.202556,Shikhara,0.8,Right
799,5,2026-09-09T21:06:04.392144,Shikhara,0.8,Right
800,5,2026-09-09T21:06:04.583244,Shikhara,0.8,Right
801,5,2026-09-09T21:06:04.765747,Shikhara,0.8,Right
802,5,2026-09-09T21:06:04.968056,Shikhara,0.8,Right
803,5,2026-09-09T21:06:05.151221,Shikhara,0.8,Right
804,5,2026-09-09T21:06:05.352673,Shikhara,0.8,Right
805,5,2026-09-09T21:06:05.532734,Shikhara,0.8,Right
806,5,2026-09-09T21:06:05.733791,Shikhara,0.8,Right
807,5,2026-09-09T21:06:05.939823,Shikhara,0.8,Right
808,5,2026-09-09T21:06:06.148812,Shikhara,0.8,Right
809,5,2026-09-09T21:06:06.338440,Shikhara,0.8,Right
810,5,2026-09-09T21:06:06.521735,Shikhara,0.8,Right
811,5,2026-09-09T21:06:06.700399,Shikhara,0.8,Right
812,5,2026-09-09T21:06:06.811617,Shikhara,0.8,Right
813,5,2026-09-09T21:06:06.922604,Shikhara,0.8,Right
814,5,2026-09-09T21:06:07.033084,Shikhara,0.8,Right
815,5,2026-09-09T21:06:07.144027,Shikhara,0.8,Right
816,5,2026-09-09T21:06:07.277024,Shikhara,0.8,Right
817,5,2026-09-09T21:06:07.386224,Shikhara,0.8,Right
818,5,2026-09-09T21:06:07.500482,Shikhara,0.8,Right
819,5,2026-09-09T21:06:07.620201,Shikhara,0.8,Right
820,5,2026-09-09T21:06:07.732856,Shikhara,0.8,Right
821,5,2026-09-09T21:06:07.941341,Shikhara,0.8,Right
822,5,2026-09-09T21:06:08.130457,Shikhara,1.0,Right
823,5,2026-09-09T21:06:08.311720,Shikhara,1.0,Right
824,5,2026-09-09T21:06:08.503793,Chandrakala,0.8,Right
825,5,2026-09-09T21:06:08.691082,Chandrakala,0.8,Right
826,5,2026-09-09T21:06:08.876234,Chandrakala,0.8,Right
827,5,2026-09-09T21:06:09.068112,Chandrakala,0.8,Right
828,5,2026-09-09T21:06:09.257197,Chandrakala,0.8,Right
829,5,2026-09-09T21:06:09.441584,Chandrakala,1.0,Right
830,5,2026-09-09T21:06:09.636794,Chandrakala,1.0,Right
831,5,2026-09-09T21:06:09.838196,Mrigashirsha,1.0,Right
832,5,2026-09-09T21:06:10.037667,Mrigashirsha,1.0,Right
833,5,2026-09-09T21:06:10.224021,Mrigashirsha,1.0,Right
834,5,2026-09-09T21:06:10.433354,Mrigashirsha,1.0,Right
835,5,2026-09-09T21:06:10.618475,Mrigashirsha,1.0,Right
836,5,2026-09-09T21:06:10.812053,Mrigashirsha,1.0,Right
837,5,2026-09-09T21:06:11.001277,Mrigashirsha,1.0,Right
838,5,2026-09-09T21:06:11.208102,Mrigashirsha,0.8,Right
839,5,2026-09-09T21:06:11.411490,Mrigashirsha,1.0,Right
840,5,2026-09-09T21:06:11.622180,Mrigashirsha,1.0,Right
841,5,2026-09-09T21:06:11.820837,Simhamukha,1.0,Right
